name,每股收益,同比%,当季环比%,每股净资产,同比%,当季环比%,主营收入,同比%,当季环比%,净利润,同比%,当季环比%,销售毛利率,同比%,当季环比%,总股本(万股),流通股本(万股),每股资本公积金,每股未分配利润,净资产收益率,price,
603859,0.26,36.84,-,15.18,6.13,-,3.10亿,15.76,-27.29,4278.90万,36.53,-51.94,0,-,5.99,16656.83,16656.83,9.111,5.0752,1.69%,38.94,0.389830508
603860,0.06,200,-,10.96,5.65,-,2886.54万,147.03,-79.05,402.78万,196.64,-88.43,0,-,-5.6,6668,6668,3.31,6.1128,0.55%,27.02,0.405625463
603861,0.08,164.06,-,6.48,4.61,-,7.76亿,84.41,-41.56,3496.74万,164.08,-33.75,0,-,-12.91,43597.78,42403.63,0.8904,3.7353,1.24%,9.81,0.660550459
603863,-0.13,-,264.86,4.25,-26.03,-,1.20亿,-46.16,-44.61,-2601.44万,-,-,0,-,-,20465,20465,2.7639,0.2819,-2.99%,35.5,0.11971831
603866,0.1,-37.25,-,3.88,-27.56,-,14.76亿,1.66,-11.01,1.39亿,-12.15,-7.6,0,-,-1.9,159971.92,159971.92,1.0721,1.489,2.68%,8.66,0.448036952
603867,0.42,-40.85,-,11.5,-7.62,-,6.62亿,-7.25,-0.29,7833.42万,-22.01,-3.41,0,-,6.76,18559.09,18559.09,2.8248,6.5911,3.67%,30.16,0.381299735
603868,0.74,37.04,-,8.61,14.31,-,13.74亿,22.73,50.48,3.20亿,35.3,295.74,0,-,4.17,43560,43560,1.5873,5.518,8.54%,52.91,0.162729163
603869,0.02,325,-,7.89,-0.03,-,1.85亿,38.35,-11.39,771.15万,324.58,150.81,0,-,-33.48,50450.05,50450.05,4.9334,1.942,0.19%,9.41,0.838469713
603871,0.41,20.2,-,8.56,-8.38,-,15.84亿,143.55,55.04,2.02亿,87.07,-5.38,0,-,-41.67,69884.04,69884.04,3.619,3.6055,4.72%,17.26,0.49594438
603876,0.32,-27.27,-,13.19,23.98,-,45.09亿,-20.17,-9.1,1.55亿,-28.18,-55.61,0,-,-21.72,88272.12,87885.3,5.0891,6.568,2.39%,13.44,0.98139881
603877,0.46,15,0,9.2,-1.64,-,20.74亿,-15.83,-12.81,2.17亿,14.2,575.1,0,-,37.16,47392.91,47266.61,2.8466,4.8761,4.96%,15.54,0.592020592
603878,0.18,125,-,6.62,5.87,-,8.68亿,53.11,9.6,7262.95万,124.49,0.93,0,-,-9.83,56106.24,56106.24,2.254,2.8619,2.74%,7.14,0.927170868
603879,-0.02,-,245.54,1.37,-5.93,-,6001.67万,12.8,-24.29,-600.08万,-,-,0,-,35.59,36072.19,35934.44,0.0266,0.2167,-1.21%,6.33,0.2164297
603880,0.02,4.35,192.5,2.16,-3.1,-,2.26亿,58.09,48.5,693.07万,3.03,130.62,0,-,240.87,29247.4,28904.2,0.4129,0.6626,1.10%,4.87,0.443531828
603881,0.11,266.67,-,9.28,5.02,-,3.72亿,8.61,2.82,3508.27万,213.8,-13.48,0,-,-11.92,46049.81,46049.81,5.8266,2.2998,1.15%,19.62,0.472986748
603882,0.32,-82.51,-,18.8,21.82,-,21.18亿,-50.19,-35.21,1.50亿,-82.4,-50.86,0,-,2.89,46730.38,46418.01,3.2877,14.0073,1.70%,63.8,0.294670846
603883,0.5,-5.66,-,11.54,-17.99,-,54.41亿,31.39,-14.98,2.91亿,20.49,66.15,0,-,10.47,58519.41,58234.45,4.5154,5.6657,4.32%,26.08,0.442484663
603885,0.07,125,496.23,4.23,-7.44,-,44.42亿,78.67,157.89,1.65亿,130.35,114.05,0,-,118.53,221400.53,221400.53,3.6543,-0.2254,1.77%,14.15,0.298939929
603886,-0.04,-,-,6.72,2.47,-,4.48亿,2.75,-2.6,-880.95万,-,-,0,-,-0.64,24000,24000,2.1453,2.9542,-0.55%,19.07,0.352385947
603887,0.01,-50,211.73,7.59,-0.06,-,9.21亿,-6.27,-29.72,577.29万,-47.2,240.33,0,-,90.29,45075.71,45075.71,4.9703,0.7673,0.17%,7.86,0.965648855
603888,0.05,27.11,-,6.36,4.3,-,3.25亿,7.06,-59.12,2581.76万,27.23,-76.4,0,-,-11.43,51902.94,51902.94,2.8882,2.0795,0.78%,25.79,0.246607212
603889,0.18,20,-,5.96,9.32,-,9.78亿,9.44,18.52,9011.48万,21.23,73.46,0,-,13.63,71644.49,71644.49,2.0496,2.6068,2.96%,6.82,0.873900293
603890,-0.07,-,-,6.19,2.52,-,6.95亿,-24.75,-13.11,-2904.47万,-,-,0,-,24.07,43903.97,43903.97,2.7868,2.2054,-1.07%,10.75,0.575813953
603893,-0.04,-,-,6.99,-1.53,-,3.29亿,-39.34,-28.3,-1837.87万,-,-,0,-,-3.85,41791.14,41603,3.457,2.2784,-0.63%,65.29,0.107060806
603895,0.07,-22.22,201.64,4.43,-21.2,-,1.94亿,28.62,61.54,761.13万,-17.74,105.79,0,-,210.51,10808,10808,3.4834,-0.24,1.59%,22.59,0.196104471
603896,0.32,-8.57,-,10.01,-9.34,-,2.06亿,1.2,-35.86,6261.05万,6.13,-57.59,0,-,-0.28,20182.84,20182.84,4.3422,4.4541,3.17%,36.2,0.276519337
603897,0.15,-37.5,-,13.45,2.84,-,23.57亿,-1.01,-7.77,3061.96万,-37.4,-25.9,0,-,66.33,20643.57,20643.57,7.6996,4.2447,1.10%,18.78,0.716187433
603898,0.04,-69.23,-,9.82,14.36,-,3.48亿,-43.47,-50.44,1200.78万,-70.66,-76.15,0,-,7.54,31128.34,31128.34,2.6163,6.0791,0.39%,10.88,0.902573529
603899,0.36,20.81,-,7.71,10.14,-,48.82亿,15.44,-22.1,3.34亿,21.02,-3.92,0,-,19.7,92659.66,92382.84,0.4673,5.9939,4.67%,39.35,0.195933926
603900,0.05,9.15,226.23,6.44,-3.37,-,2.50亿,-22.4,81.76,1581.54万,9.16,136.14,0,-,-8.86,34432.38,34047.38,3.1973,1.8982,0.71%,6.41,1.004680187
603901,0.16,37.93,-,5.37,21.95,-,7.48亿,17.27,29.74,7431.43万,34.46,289.62,0,-,15.25,48816.45,47927.72,1.8899,2.0384,2.84%,11.72,0.458191126
603903,0.01,-90,-,6.52,-0.15,-,1.81亿,6.45,-69.13,293.58万,-86.11,-93.76,0,-,4.6,25531.95,20230.38,2.5742,2.7322,0.18%,9.7,0.672164948
603906,-0.4,-,-,7.9,56.28,-,20.84亿,-18.55,-49.58,-2.23亿,-,-,0,-,-42.49,56507.89,56507.89,4.5802,2.2668,-4.99%,12.42,0.636070853
603908,0.43,-21.82,-,8.44,11.4,-,3.43亿,4.81,23.45,2887.72万,-21.47,179.18,0,-,-14.83,6669,6669,3.4381,3.3573,5.13%,40.05,0.210736579
603909,0.03,14.24,-,4.7,6.21,-,2.88亿,79.7,-53.59,691.53万,14.29,-77.38,0,-,-29.61,26067.31,26067.31,0.8897,2.6352,0.73%,11.44,0.410839161
603912,0.01,-83.33,-,4.91,3.18,-,1.11亿,-8.83,-47.76,429.06万,-69.54,-72.45,0,-,-1.83,54177.13,42526.13,2.9671,0.6877,0.23%,9.78,0.50204499
603915,0.12,-14.29,-,5.07,-20.72,-,6.26亿,2.62,-5.64,8039.01万,24.25,-34.4,0,-,-6.15,66224.26,65397.59,1.6754,2.1819,2.40%,16.3,0.311042945
603916,0.1,-47.37,-,10.07,5.65,-,6.66亿,-7.06,-33.47,4042.16万,-49.63,-22.93,0,-,6.09,42031.04,42031.04,4.1278,4.2752,0.96%,11.84,0.850506757
603917,0.08,14.36,-,6.93,3.93,-,1.26亿,-5.45,-40.03,1323.47万,14.38,-24.75,0,-,23.95,15680,15680,1.4153,3.9009,1.22%,18.45,0.375609756
603918,0.01,165.26,-,2.95,-1.55,-,1.73亿,55.07,-54.88,451.96万,166.01,-59.91,0,-,10.82,36775.9,36558.54,0.9994,0.9086,0.42%,19.88,0.148390342
603919,0.36,12.5,-,6.57,5.89,-,8.93亿,26.61,98.3,1.82亿,10.41,173.29,0,-,3.66,50726,50726,1.7169,3.377,5.46%,27.19,0.241632953
603920,0.14,55.56,-,5.74,6.85,-,10.15亿,3.84,130.37,7503.00万,58.87,-,0,-,-,53217.61,53217.61,2.4826,1.6262,2.46%,17.42,0.329506315
603922,-0.1,-,-,8,-3.9,-,8057.69万,-29.04,-48.51,-1313.07万,-,-,0,-,-53.66,12800,12800,5.7118,0.9797,-1.28%,24.96,0.320512821
603926,0.1,-37.5,-,7.01,-20.26,-,5.03亿,-2.84,-5.46,2283.07万,-18.92,60.34,0,-,46.75,22953.25,20826.21,2.5232,3.0527,1.42%,11.57,0.605877269
603927,0.04,224.79,-,4.68,6.01,-,12.76亿,2.39,-54.64,2303.31万,219.4,-93.1,0,-,25.47,59360,59360,0.6641,2.8054,0.83%,30.44,0.153745072
603928,0.1,-47.37,-,7.49,-3.3,-,3.65亿,-29.01,-12.36,1995.89万,-48.31,-27.87,0,-,-4.07,20160,20160,2.7196,2.8999,1.32%,12.34,0.606969206
603929,0.35,236.59,135.3,5.61,15.03,-,9.31亿,-3.81,88.55,7417.93万,236.66,27.38,0,-,-0.72,21336,21336,1.2008,2.9039,6.20%,25.15,0.22306163
603931,0.14,-50,-,6.86,-22.26,-,1.61亿,-33.23,-21.21,2787.84万,-29.36,15.44,0,-,5.35,19955.84,11550.25,3.0836,2.2761,2.04%,29.43,0.233095481
603933,0.08,-25.85,-,5.96,7.59,-,4.65亿,-11.64,-1.58,1680.00万,-26.96,894.64,0,-,6.45,21050.82,20491.92,2.3833,2.4149,1.34%,15.67,0.380344608
603936,0.04,-50,-,8.11,13.37,-,6.56亿,-0.79,-4.53,2099.16万,-48.28,140.86,0,-,-14.62,63802.31,51101.21,6.5674,2.3511,0.41%,10.38,0.781310212
603937,0.07,-46.15,-,7.59,2.14,-,3.70亿,-3.24,-4.4,1466.23万,-46.82,189.7,0,-,-10.79,20888,20888,2.6419,3.5223,0.92%,12.76,0.594827586
603938,0.37,-51.95,-,8.71,-0.43,-,5.74亿,7.61,-3.57,1.01亿,-32.76,-19.12,0,-,-18.37,38262.45,38262.45,1.1333,5.9353,4.25%,16.99,0.512654503
603939,0.47,23.68,-,12.49,15.74,-,52.66亿,26.94,-19.46,3.36亿,23.6,-23.88,0,-,8.23,101028.27,100605.36,5.6677,5.6207,3.73%,34.47,0.362344067
603948,0.58,-31.76,-,12.77,13.51,-,7.03亿,-7.16,4.05,9220.99万,-31.85,39.93,0,-,19.68,16253,16126,3.4149,8.0688,4.44%,22.45,0.568819599
603949,0.09,12.5,-,4.87,-2.2,-,9886.99万,27.74,23.88,1852.91万,4.24,203.34,0,-,13.89,21102.99,20980.61,1.7356,1.7612,1.80%,25.48,0.191130298
603950,0.28,16.67,-,10.01,0.5,-,4.03亿,17.4,33.87,6564.11万,21.24,553.18,0,-,49.39,32413.08,32413.08,4.6206,3.8921,2.83%,14.21,0.704433498
603955,0.01,-65.02,-,11.94,0.5,-,3070.92万,-51.79,-51.46,105.54万,-65.17,-23.46,0,-,-60.54,13572,13572,6.1537,4.2943,0.07%,15.93,0.74952919
603956,-0.09,-,-,3.96,32.34,-,1.56亿,41.52,-71.01,-4441.94万,-,-,0,-,-0.77,50843.54,50843.54,2.2643,0.5222,-2.21%,7.66,0.516971279
603958,-0.06,-,370.12,3.61,-13.36,-,1.84亿,-9.3,-18.58,-1217.37万,-,-,0,-,25.87,22127.5,21936,2.1645,0.1327,-1.52%,8.75,0.412571429
603959,0.14,125.4,164.68,1.49,7.17,-,4.78亿,42.68,-65.16,6962.79万,126.4,172.53,0,-,150.92,49029.9,49029.9,0.5761,-0.2081,9.55%,7.94,0.187657431
603960,0.05,4418.18,-,3.85,3.91,-,1.17亿,19.97,-48.32,1296.08万,4435.04,-66.84,0,-,-16.84,26318.35,26157.12,1.2282,1.5564,1.28%,14.32,0.268854749
603963,-0.01,-,346.04,1.81,-4.1,-,3688.73万,-7.36,15.68,-255.16万,-,-,0,-,223.05,21970,21970,0.5362,0.1294,-0.64%,11.2,0.161607143
603966,0.08,14.29,-,4.89,11.34,-,4.44亿,36.36,-18.75,2352.70万,11.63,-48.87,0,-,-21.36,36011.17,36011.17,0.9324,2.5369,1.60%,8.15,0.6
603967,0.15,-28.57,-,6.49,-19.15,-,15.92亿,-48.49,-23.96,5341.94万,-2.56,7.1,0,-,31.99,34666.67,34666.67,2.3484,2.6597,2.37%,9.7,0.669072165
603968,0.24,-46.07,-,10.26,11.61,-,7.94亿,-13.94,-1.98,4897.87万,-46.06,-37.57,0,-,-18.13,20931.5,20448,2.1517,6.8658,2.28%,14.63,0.701298701
603969,0.04,33.33,-,2.52,4.56,-,4.81亿,11.94,-18.75,3352.05万,18.22,328.15,0,-,34.65,85174.6,83725,0.2825,1.0623,1.56%,5.4,0.466666667
603970,0.28,20.48,-,7.21,13.59,-,23.43亿,15.17,16.32,5363.92万,20.48,30.86,0,-,-11.72,26880.01,26880.01,1.6407,3.8815,3.87%,15.62,0.461587708
603976,0.09,-47.06,-,7.92,0.41,-,2.26亿,0.41,9.61,1299.47万,-49.82,-41.97,0,-,17.29,15120.2,15120.2,3.6748,2.7291,1.09%,20.26,0.390918065
603977,0.06,0,-,4.67,3.35,-,4.65亿,14.72,-22.36,3964.91万,16.58,169.53,0,-,-12.74,62124.18,62124.18,2.1215,1.3228,1.37%,8.3,0.562650602
603978,-0.08,-,150,10.36,-5.52,-,2.67亿,-29.45,-36.89,-1347.33万,-,-,0,-,8.43,16595.51,16595.51,4.3529,4.1378,-0.78%,16.8,0.616666667
603979,0.31,14.81,-,10.42,13.39,-,14.76亿,29.18,-0.29,1.85亿,16.52,10.12,0,-,-6.67,60213.16,60213.16,3.124,5.5537,2.95%,35.64,0.292368126
603980,-0.02,-,214.58,5.94,-7.34,-,4.11亿,-32.53,8.98,-1726.79万,-,-,0,-,123.19,70000,70000,1.6353,2.8237,-0.42%,4.69,1.26652452
603982,-0.38,-,178.52,10.45,13.64,-,4.46亿,9.58,-14.92,-9940.52万,-,-,0,-,-,26292.01,24325.73,8.1613,0.6192,-3.61%,16.69,0.626123427
603983,0.2,25,-,8.14,3.82,-,4.77亿,24.58,-18.92,7866.98万,20.15,45.22,0,-,-0.44,40100,40100,1.9293,4.7475,2.41%,26.93,0.302265132
603985,0.07,78.02,-,7.77,-21.31,-,4.33亿,16.36,-26.42,2926.48万,131.61,-23.3,0,-,6.72,44085.8,44085.8,3.8499,2.7554,0.85%,43.63,0.178088471
603986,0.23,-77.88,-,23.03,8.14,-,13.41亿,-39.85,-1.44,1.50亿,-78.12,481.44,0,-,-10.79,66690.63,66411.65,12.4871,8.977,0.98%,105.45,0.218397345
603987,0.19,18.75,-,5.26,7.93,-,6.87亿,-20.82,-4.66,8512.18万,20.08,52.58,0,-,4.71,44100.18,44100.18,1.4076,2.8585,3.66%,10.42,0.504798464
603988,0.02,-66.67,-,2.73,5.92,-,1.81亿,-6.44,-40.26,357.46万,-73.37,-69.61,0,-,-38.85,23520,23520,0.7349,0.6811,0.56%,10.46,0.260994264
603989,0.49,-18.07,129.36,8.55,9.02,-,15.61亿,-12.32,21.29,1.95亿,-17.99,15.6,0,-,-4.43,40082.02,40082.02,2.7196,4.2785,5.69%,22.83,0.374507227
603990,-0.05,-,-,5.7,-14.44,-,7077.49万,24.24,-29.02,-1077.42万,-,-,0,-,3.38,30628.27,27841.06,3.4301,1.279,-0.80%,14.05,0.40569395
603991,-0.06,-,273.22,3.98,-5.88,-,2769.88万,27.83,-50.8,-444.51万,-,-,0,-,265.24,7453.5,7453.5,3.3223,-0.5793,-1.50%,36.18,0.110005528
603992,0.11,-38.89,-,5.53,-3.48,-,6.05亿,-23.72,124.33,4370.74万,-39.89,-,0,-,-,40101.26,40101.26,1.711,2.3323,1.97%,15.13,0.365499009
603993,0.02,-82.14,-,11.75,23.91,-,442.84亿,-0.54,9.28,3.17亿,-82.3,-58.33,0,-,-45.06,2159924.06,1766577.26,1.2824,0.849,0.63%,5.4,2.175925926
603995,0.28,-50,-,13.82,-16.83,-,74.87亿,-9.38,-18.54,9388.12万,-28.26,-31.17,0,-,3.59,38138,33590.56,6.3311,5.931,1.78%,21.39,0.646096307
603997,0.05,266.67,210,3.23,-21.97,-,51.11亿,21.57,3.62,6002.96万,259.49,104.48,0,-,-9.07,115058.25,115058.25,3.1056,-0.9642,1.65%,14.69,0.219877468
603998,0.15,88.21,-,3.31,15.67,-,4.37亿,3.3,0.55,6378.68万,86.45,141.74,0,-,0.15,44045.11,43403.81,0.3895,1.7447,4.37%,10.94,0.302559415
603999,0.01,18.18,-,3.25,0.27,-,2.21亿,13.85,-53.92,760.49万,14.89,-64.19,0,-,78.85,57600,57600,0.4256,1.658,0.41%,6.13,0.530179445
605001,-0.1,-,2000,6.25,-3.64,-,1.23亿,62.71,-68.95,-4027.51万,-,-,0,-,-42.44,39288.6,39288.6,4.1375,0.9929,-1.64%,6.46,0.96749226
605003,0.16,-54.29,-,10.44,2.16,-,1.05亿,-31.06,5.58,1731.99万,-54.77,63.52,0,-,-11.22,11000,2750,5.0452,3.9074,1.51%,19.71,0.529680365
605005,0.09,12.5,-,4.06,9.06,-,3.09亿,-10.13,-29.58,3775.88万,13.84,-45.57,0,-,3.96,40100,5126.81,1.0603,1.9064,2.30%,18.47,0.219815918
605006,0.15,-58.33,-,4.88,-3.92,-,6.28亿,-24.6,0.12,8849.48万,-51.41,-7.09,0,-,31.65,61061.63,28356.44,0.9767,2.5048,3.02%,7.14,0.683473389
605007,-0.07,-,-,5.44,-2,-,12.58亿,-5.45,-10.85,-2982.11万,-,-,0,-,163.24,40055.76,8290.8,1.1709,2.7667,-1.37%,15.27,0.356254093
605008,0.12,-7.69,-,3.24,9.1,-,3.75亿,-53.27,14.02,7654.72万,-11.54,1592.41,0,-,203.57,64238.04,20289.03,0.5421,1.5382,3.67%,14.29,0.22673198
605009,0.51,50,-,19.94,8.09,-,6.32亿,22.79,-22.65,7940.69万,44.65,-50.53,0,-,-6.86,15522.69,5165.58,8.8381,9.4754,2.57%,39.45,0.505449937
605011,0.1,0,-,5.19,7.25,-,7.76亿,-4.1,-19.59,4179.57万,1.25,-10.56,0,-,16.39,40010,12110,1.7895,2.0799,2.01%,24.12,0.215174129
605016,0.25,-21.88,-,7.83,-20.23,-,1.94亿,-1.7,13.38,4444.67万,9.13,35.46,0,-,23.68,24852.8,12491.08,3.2661,3.142,3.20%,27.3,0.286813187
605018,0,-100,-,5.56,-7.17,-,3.83亿,-14.36,-31.51,40.56万,-98.87,-99.06,0,-,-14.8,47150.54,9348.64,3.2076,1.4256,0.02%,11.5,0.483478261
605020,0.11,-59.26,-,9.39,19.62,-,9.39亿,28.17,-13.32,2921.95万,-59.75,-59.63,0,-,-22.34,37913.3,17409.21,3.0644,4.3595,1.15%,23.03,0.407729049
605028,0.25,-10.71,-,7.5,11.28,-,8676.92万,-8.66,-40.69,4056.27万,-9.87,-34.12,0,-,0.95,16000,4000,3.3851,2.7285,3.38%,18.3,0.409836066
605033,0.51,-25,-,8.39,7.1,-,3.45亿,-29.3,55.26,6927.61万,-24.5,107.95,0,-,-6.72,13520,3380,3.5005,3.9365,6.00%,19.21,0.436751692
605050,0.17,6.25,-,8.16,10.46,-,21.32亿,-13.81,-23.89,8530.72万,21.26,-7.66,0,-,17.24,49282.92,20932.92,4.0176,2.822,2.12%,11.18,0.729874776
605055,-0.02,-,212.5,2.5,-5.14,-,2.98亿,-4,-16.05,-978.42万,-,-,0,-,1367.61,44000,9894.74,0.6683,0.7003,-0.89%,7.36,0.339673913
605056,0.03,-25,-,3.82,2,-,3.73亿,17.1,-58.19,1294.35万,-26.43,-86.63,0,-,-21.59,41064,15626.48,1.6802,1.0688,0.83%,12.14,0.314662273
605058,0.21,-8.7,-,10.89,6.34,-,2.55亿,-8.05,-4.63,3052.62万,-8.54,370.73,0,-,35.03,14292.4,4292.4,5.4655,4.2049,1.96%,21.64,0.50323475
605060,0.57,35.71,141.77,8.83,11.17,-,6.13亿,23.17,18.83,1.37亿,34.81,41.5,0,-,3.51,24125.6,8160,3.8906,3.4623,6.42%,19.24,0.458939709
605066,0.14,366.67,125,4.54,5.76,-,6.19亿,21.2,6.26,5428.56万,337.64,209.18,0,-,-7.64,40585.8,40100,1.6373,1.6091,2.98%,8.82,0.514739229
605068,-0.03,-,-,10.99,3.76,-,1.49亿,10.38,-53.66,-569.15万,-,-,0,-,-39.48,16254,5264,5.5316,3.8106,-0.31%,24.99,0.43977591
605069,-0.1,-,204.77,6.89,-38.56,-,8885.42万,1.29,471.89,-2012.19万,-,-,0,-,113.21,21169.78,8416.13,4.0403,1.4777,-1.38%,10.38,0.663776493
605077,0.39,25.81,-,12.02,-21.06,-,6.50亿,60.42,6.33,9003.32万,79.03,39.25,0,-,-4.17,22845.76,15218.79,6.1487,4.2982,3.28%,22.38,0.537086685
605080,0.66,-21.43,-,18.34,8.78,-,2.40亿,-27.23,68.77,6720.87万,-20.91,389.81,0,-,3.31,14157.3,4707.3,9.4126,7.2931,3.63%,23.18,0.79119931
605081,0.02,-80,192.45,14.11,-40.3,-,4669.67万,1.43,44.75,185.59万,-75.97,101.03,0,-,453.55,11324.71,8540.92,10.8708,1.8622,0.12%,13.88,1.016570605
605086,0.17,-19.05,-,8.84,5.19,-,6468.28万,-9.04,22.72,2222.65万,-18.12,16.65,0,-,12.92,12800,5115.2,4.6078,2.8863,1.97%,21.74,0.406623735
605088,0.17,13.33,-,11.39,23.76,-,6.28亿,2.91,-18.31,2802.39万,11.64,-54.47,0,-,-4.98,16579.5,7865.05,4.2065,5.0448,1.48%,19.81,0.57496214
605089,0.36,-1.03,-,12.49,3.57,-,2.02亿,8.61,5.85,3562.92万,-0.17,8.75,0,-,10.18,13800,3657,6.505,4.4889,2.85%,36.46,0.342567197
605090,0.73,-17.98,-,11.79,-14.74,-,64.74亿,-7.75,72.83,4.52亿,14.98,202.79,0,-,102.2,62541.4,25980.98,5.0851,5.398,6.13%,24.48,0.481617647
605098,0.15,66.67,-,9.19,-28.63,-,1.10亿,12.02,-0.31,1784.57万,123.97,6.54,0,-,12.2,11807.86,4395.59,3.9892,3.6148,1.65%,37.77,0.2433148
605099,0.23,9.52,-,5.92,14.5,-,5.59亿,-17.97,7.81,9367.95万,9.83,0.65,0,-,-5.28,40009,4009,1.5507,3.101,3.94%,20.09,0.294673967
605100,0.21,16.67,600,10.65,-30.17,-,3.85亿,59.98,87.15,3640.92万,62.24,5025.13,0,-,34.19,16993.2,16993.2,6.0168,3.3913,2.01%,15.19,0.701119157
605108,0.28,211.11,-,7.92,3.53,-,5.40亿,27.27,27.56,7228.95万,217.05,1150.64,0,-,19.09,26000,26000,2.8538,3.7205,3.51%,29.19,0.271325797
605111,0.31,-60.76,-,15.98,29.15,-,3.74亿,-11.15,-22.77,6495.27万,-42.2,-33.36,0,-,-8.24,29820.41,21805.08,9.8579,4.7485,1.91%,40.99,0.389851183
605116,0.11,10,-,4.27,10.69,-,3.02亿,38.07,26.35,4587.78万,12.3,87.25,0,-,-20.98,40619.5,7733.12,1.3852,1.7872,2.65%,25.08,0.170255183
605117,2.46,219.48,-,19.25,18.5,-,20.85亿,147.88,10.77,5.89亿,345.64,-0.23,0,-,-10.43,43008.08,14622.8,5.6685,12.0808,12.80%,67.12,0.286799762
605118,0.07,-31.54,-,3.39,9.73,-,1.31亿,-6.35,-7.9,2998.41万,-31.42,94.01,0,-,-8.46,40732.09,40623.72,0.8575,1.3009,2.17%,15.25,0.222295082
605122,0.08,-55.56,175.58,12.86,-5.41,-,4.20亿,36.43,-12,1304.49万,-57.99,108.8,0,-,15.35,17235.4,5867.4,7.7593,3.4842,0.59%,15.47,0.831286361
605123,1.18,18.89,-,33.06,84.8,-,9.43亿,54.34,40.74,1.43亿,33.38,6.46,0,-,11.86,12117.09,5462.09,20.7173,10.6526,3.58%,81.53,0.40549491
605128,0.14,-6.67,-,14.23,9.54,-,2.80亿,18.46,-25.85,1116.26万,-4.4,12.53,0,-,92.16,8000.02,4171.02,6.7858,5.1035,0.98%,54.5,0.261100917
605133,0.22,4.76,-,11.54,8.9,-,4.37亿,23.76,-10.75,3568.80万,4.82,-16.55,0,-,-6.28,18619.38,6342.08,5.4151,4.102,1.91%,28.66,0.402651779
605136,-0.06,-,216,6.18,-8.44,-,6.14亿,-14.08,-46.28,-2429.03万,-,-,0,-,49.27,40045.85,19610.15,1.8916,3.0472,-0.98%,10.4,0.594230769
605138,0.1,-9.09,-,4.62,20.89,-,13.09亿,-4.66,-18.99,5646.80万,-8.21,-9.73,0,-,13.01,55556.06,29732.21,0.9965,2.4375,2.20%,7.77,0.594594595
605151,0.22,0,-,9.76,5.43,-,2.66亿,-12.56,-12.33,2938.24万,-1.07,30.8,0,-,22.87,13534,6400.89,3.4587,5.0299,2.23%,20.27,0.481499753
605155,0.12,-40,-,8.55,-25.17,-,1.19亿,4.98,-10.37,1661.71万,-14.93,0.09,0,-,-2.45,13691.5,4683.7,4.4484,2.7213,1.45%,15.97,0.535378835
605158,0.14,143.06,-,4.37,9.42,-,16.88亿,-16.53,-4.97,7095.68万,140.94,274.43,0,-,273.72,51142,51142,1.2749,1.8663,3.17%,7.66,0.570496084
605162,0.03,-50,-,2.94,1.13,-,1.94亿,-8.22,-30.69,1020.96万,-59.3,-52.55,0,-,-34.54,40045.1,10143,1.0145,0.7587,0.87%,9.1,0.323076923
605166,0.16,-20,-,5.17,11.09,-,12.75亿,-32.55,4.67,5014.05万,-19.96,31.99,0,-,29.98,31556.03,31556.03,1.5921,2.2219,3.07%,9.55,0.541361257
605167,0.19,137.5,147.83,3.4,10.53,-,13.47亿,127.02,33.57,8735.91万,150.58,55.77,0,-,-2.42,44907,22251.53,0.9449,1.4136,5.72%,8.96,0.379464286
605168,1.39,61.63,-,26.82,-9.66,-,9.31亿,4.03,-55.34,1.41亿,134.71,-67.49,0,-,4,14704.06,14618.41,10.737,14.3419,5.19%,60.87,0.440611138
605169,0.05,-80.98,-,6.19,-25.46,-,3.29亿,-0.17,31.27,1376.78万,-74.15,-17.63,0,-,-41.21,28288,7072,2.8742,1.9317,0.79%,11.18,0.553667263
605177,0.2,0,-,16.4,4.63,-,3.70亿,45,13.74,2322.00万,3.38,-46.44,0,-,-16.57,11360,5619.64,9.9354,5.1319,1.25%,30.4,0.539473684
605178,-0.46,-,285.39,17.46,-14.43,-,4036.78万,-69.73,85.66,-4556.60万,-,-,0,-,128.27,9925.16,6208.3,12.3556,3.9307,-2.63%,20.92,0.834608031
605179,0.01,110,306.25,2.7,-7.78,-,5.78亿,3.98,-7.74,457.78万,111.46,107.02,0,-,13.05,40100,6100,1.1507,0.3125,0.42%,11.97,0.22556391
605180,0.07,-66.67,-,8.56,-26.57,-,5697.99万,-28.98,-13.05,931.39万,-56,46.67,0,-,5.66,16900,4858.75,4.6636,2.4947,0.84%,13.63,0.628026412
605183,0.2,0,-,6.57,7.43,-,4.15亿,-5.85,-0.28,8399.83万,0.33,21.34,0,-,-12.46,41740.01,13678.99,1.9431,3.2028,3.06%,15.06,0.43625498
605186,0.07,40,-,7.46,11.7,-,6127.52万,35.03,30.37,994.33万,40.98,-66.88,0,-,-55.11,13600,6663.18,2.6409,3.5983,0.98%,36.62,0.203713818
605188,0.06,100,-,2.28,1.4,-,6.74亿,9.33,26.01,2729.76万,72.95,1882.18,0,-,6.51,49558,49558,0.6573,0.5797,2.41%,9.73,0.234326824
605189,0.18,-14.29,-,14,14.68,-,4.73亿,-0.24,-19.84,2269.38万,-13.08,-1.05,0,-,57.31,14976.3,4992.3,6.5999,5.1852,1.30%,16.05,0.872274143
605196,0.08,60,-,4.96,13.73,-,12.86亿,35.03,-7.74,4063.68万,77.95,-53.97,0,-,88.43,51144.21,32387.11,1.9065,1.8822,1.60%,7.23,0.686030429
