name,每股收益,同比%,当季环比%,每股净资产,同比%,当季环比%,主营收入,同比%,当季环比%,净利润,同比%,当季环比%,销售毛利率,同比%,当季环比%,总股本(万股),流通股本(万股),每股资本公积金,每股未分配利润,净资产收益率,price,,
2943,0.15,-19.34,-,10.25,31.48,-,2.05亿,11.38,-7.66,1777.66万,-3.2,13.6,0,-,-30.56,15600,8120.87,6.5056,2.4199,1.45%,25.3,,
2945,0.02,-57.56,-,2.42,2.14,-,2.43亿,-25.95,-34.36,6289.49万,-57.59,127.7,0,-,992.5,270000,270000,0.2508,0.7254,0.96%,13.81,,
2946,0.07,40,-,2.89,-6.01,-,25.21亿,8.84,-0.2,6108.15万,40.56,19.09,0,-,24.5,86581.21,84610.06,0.7289,1.6578,2.44%,12.77,,
2947,0.18,20,-,8.25,11.16,-,3.48亿,11.96,-40.5,4162.41万,19.6,0.89,0,-,-23.13,23017.18,15188.39,4.6098,2.4858,2.19%,28.29,,
2948,0.16,6.67,-,5.21,2.36,3.17,30.93亿,15.54,45.81,9.10亿,15.83,86.57,0,-,133.4,582035.47,310971.55,1.8363,0.8131,2.48%,3.28,,
2949,0.02,208.76,-,7.57,3.94,-,2.57亿,-31.68,-51.37,414.48万,208.83,112.95,0,-,-47.45,19603.96,14910.68,3.2752,2.2403,0.28%,14.22,,
2950,0.2,-18.95,-,5.06,10.31,-,8.15亿,-17.96,-28.75,1.28亿,-18.92,-39.08,0,-,0.98,63326.54,36138.34,0.8934,2.864,3.99%,10.25,,
2951,-0.01,-,175.9,5.36,38.88,-,3196.12万,-26.02,-38.84,-570.09万,-,-,0,-,-0.34,40500,40500,1.3257,0.8082,-0.26%,7.75,,
2952,0.1,77.66,-,5.61,9.28,-,1.92亿,16.79,-25.82,1699.80万,77.83,-52.45,0,-,-10.59,16434,13063.43,2.2134,2.1388,1.85%,15.69,,
2953,0.09,-25,-,4.71,-9.43,-,8.85亿,11.98,10.32,2889.09万,-0.19,565.69,0,-,11,35220.29,19708.64,1.7602,1.7404,1.74%,12.81,,
2955,0.1,-44.44,-,15.27,12.78,-,6.53亿,-27.9,-27.2,2292.90万,-44.57,87.87,0,-,3.91,23452.47,18627.79,8.1692,5.5908,0.64%,25.65,,
2956,0.18,38.46,-,6.49,5.2,-,3.87亿,10.63,6.32,3927.41万,39.01,60.92,0,-,1.78,22327.77,22240.6,3.0727,2.2521,2.71%,14.15,,
2957,0.07,10.06,-,6.84,12.66,-,5.33亿,19.3,-50.13,2966.17万,9.8,-71.35,0,-,0.65,41166.44,41002.54,1.8939,3.5913,1.06%,15.83,,
2958,0.16,6.67,-,5.66,5.01,2.91,26.72亿,7.23,38.95,9.94亿,5.58,306.36,0,-,186.48,555561.48,489206.57,0.6873,1.8928,2.73%,2.72,,
2959,1.06,58.26,-,16.24,16.95,-,12.51亿,28.07,-11.84,1.65亿,58.27,13.02,0,-,4.54,15657.19,15643.36,5.9993,8.7095,6.51%,54.78,,
2960,0.14,-27.75,-,10.44,0.88,-,8.31亿,11.38,-30.61,7737.81万,16.15,-49.6,0,-,2.06,73682,63052.95,4.3614,4.7965,1.31%,15.74,,
2961,0.12,-42.86,-,5.78,4.54,-,3.83亿,-0.07,131.02,5471.65万,-42.6,-2.56,0,-,-53.78,44502.93,44502.93,0.601,2.9079,2.13%,15.19,,
2962,0.04,-42.86,-,6.24,2.09,-,1.59亿,-37.47,-33.99,1223.63万,-35.62,-51.39,0,-,6.54,29347.92,20919.4,3.3411,1.7506,0.67%,13.47,,
2963,0.01,107.14,232.91,10.05,-8.06,-,1.84亿,25.4,264.7,179.94万,108.27,101.52,0,-,133.95,15035.99,12299.4,6.8297,1.8712,0.12%,14.83,,
2965,0.46,106.97,-,15.75,24.78,-,11.49亿,52.71,-13.73,8205.12万,140.43,-7.43,0,-,3.31,17826.8,11554.55,8.5739,5.7193,2.92%,43.97,,
2966,0.32,0,-,10.07,-0.49,3.92,31.58亿,5.26,15.36,12.96亿,20.84,58.4,0,-,33.48,366673.65,356386.23,2.8623,3.4761,3.25%,6.29,,
2967,0,-,-,6.06,4.8,-,5.45亿,50.87,-42.26,-261.78万,-,-,0,-,-16.32,57522.58,51510.58,3.4451,1.4777,-0.08%,14.3,,
2968,0.38,-7.14,128.25,4.99,14.25,-,14.75亿,18,3.48,8624.59万,-7.42,-18.02,0,-,-12.49,22775.97,20556.92,1.7637,1.859,7.58%,13.14,,
2969,0.02,306.56,-57.99,2.5,1.54,-,7.97亿,13.43,-14.61,2381.74万,306.13,46.51,0,-,-1.96,96195.42,52849.96,0.7901,0.562,0.99%,4.14,,
2970,0.14,141.18,320,7.63,-8.6,-,3.66亿,46.31,-10.1,2406.75万,140.49,130.78,0,-,3.39,17289.6,9150.51,4.3285,2.2519,1.82%,28.67,,
2971,0.19,18.75,-,7.73,5.71,-,4.06亿,33.99,8.45,3062.15万,18.52,24.88,0,-,19.62,16000,12430.03,3.0604,3.4043,2.48%,23.84,,
2972,0.15,1.92,-,7.3,1.63,-,5574.56万,-24.56,-12.15,2588.79万,0.72,17.79,0,-,-38.46,24600.88,12409.18,2.6535,3.402,2.01%,11.42,,
2973,0.26,36.84,-,4.94,15.82,-,9.84亿,5.53,-5.7,1.06亿,37.6,3.85,0,-,2.58,40866.5,20467.4,0.639,3.0541,5.26%,11.17,,
2975,-0.08,-,-,12.17,4.02,-,1.94亿,-25.97,-44.41,-1055.26万,-,-,0,-,-5.86,13938.08,7031.05,5.0289,5.178,-0.62%,30.69,,
2976,0.2,33.33,-,6.49,-3.16,-,3.37亿,54.98,-19.18,2402.99万,38.09,310.64,0,-,-4.44,12047.82,6464.22,2.7962,2.4279,3.09%,36.97,,
2977,0.16,-38.46,-,10.8,-25.22,-,2361.42万,-72.63,-10.67,1602.17万,-14.91,139.04,0,-,-31.26,12012,6536.53,5.8603,3.4482,1.48%,37.34,,
2978,0.58,-34.59,-,14.2,10.35,-,4.45亿,-25.12,-8.41,2.32亿,-34.58,3.45,0,-,-2.57,40100,29900,2.556,9.8401,4.07%,33.37,,
2979,0.11,-42.11,-,4.13,10.92,-,3.15亿,4.07,-20.94,3552.78万,-35.6,219.82,0,-,25.43,30960,21347.28,1.1821,1.9125,2.79%,15.82,,
2980,0.16,-15.79,-,7.6,-6.82,-,1.51亿,1.62,16.44,2106.20万,-17.03,809.78,0,-,-18.63,13635.49,13333.34,4.4594,1.9316,2.03%,27.83,,
2981,0.02,-41.86,-,8.31,0.63,-,2.21亿,-19.86,-41.86,242.05万,-41.57,-86.3,0,-,-22.84,9600,9600,4.1815,2.8492,0.30%,38.15,,
2982,-0.28,-,-,17.71,11.39,-,9.09亿,16.03,-17.67,-2825.41万,-,-,0,-,-46.96,10188.11,6588.82,7.1283,7.9218,-1.57%,21.74,,
2983,0.21,31.25,-,6.39,7.2,-,3.00亿,40.82,20.46,3868.46万,34.25,88.83,0,-,-26.21,18580.8,10541.79,2.8636,2.2569,3.29%,26.71,,
2984,0.39,7.33,-,11.99,13.55,-,16.58亿,14.53,7.49,2.50亿,7.33,80.17,0,-,20.69,64967.16,29190.67,3.6151,6.4802,3.21%,29.29,,
2985,0.75,19.05,162.96,9.68,12.71,-,6.23亿,-3.06,-2.02,2.49亿,18.22,-15.88,0,-,-3.64,33185.36,20962.22,4.3216,3.7758,7.74%,35.45,,
2986,0.97,2.11,133.52,11.25,12.04,-,29.56亿,-0.52,-0.16,2.17亿,3.54,2.95,0,-,2.33,31941.2,23331.55,4.676,5.5225,8.47%,18.07,,
2987,0.19,72.73,-,7.25,-18.2,-,10.00亿,20.05,3.47,6129.16万,152.71,-30.89,0,-,-1.82,44085.76,42817.44,2.8425,3.0443,2.68%,17.81,,
2988,0.09,-38.87,197.33,9.5,-4.5,-,13.09亿,0.89,6.37,2115.05万,-38.89,115.53,0,-,2.42,23277.1,23258.8,4.4524,3.1129,0.96%,20.02,,
2989,0.17,-26.09,-,9.88,-17.21,-,2.04亿,-40.66,-57.74,3149.10万,-11.11,45.44,0,-,-0.81,18169.79,16410.29,4.3827,3.4212,1.75%,14.22,,
2990,0.27,35,-,8.42,4.28,-,4.16亿,59.58,75.4,7030.14万,38.91,414.87,0,-,20.95,25804.18,13247.04,4.0674,3.2167,3.23%,29.82,,
2991,0.6,150,-,16.77,6.52,-,3.91亿,22.15,-18.75,5516.01万,145.02,-19.82,0,-,5.18,9321.58,4968.55,10.0623,5.4159,3.53%,76.12,,
2992,-0.21,-,273.33,4.78,-21.1,-,2.05亿,-19.52,2.27,-3716.13万,-,-,0,-,-21.01,18426.61,7837.17,4.7995,-1.1562,-4.20%,61.29,,
2993,0.32,-27.27,-,16.5,49.21,-,9.02亿,-18.47,-19.27,8905.82万,-14.8,57.4,0,-,-2.32,27604,10138.98,10.2715,5.4601,1.96%,37.79,,
2995,-0.1,-,-,8.11,-29.21,-,4.98亿,-39.76,-20.03,-1308.46万,-,-,0,-,-37.86,17745.45,11241.72,3.9866,2.8139,-1.27%,22.32,,
2996,0.12,-58.62,-,5.84,11.28,-,23.33亿,-16.76,-17.21,5060.76万,-60.03,219.96,0,-,1115.79,43900.11,12573.29,1.3991,2.9169,2.02%,11.36,,
2997,0.23,187.5,-,7.48,16.99,-,3.84亿,184.37,13.3,4290.26万,185.84,27.71,0,-,10.27,18363.56,11448.56,3.025,2.7534,3.13%,42.1,,
2998,0.21,75,180,5.21,12.75,-,11.28亿,18.73,19.23,6807.41万,77.91,22.09,0,-,29.6,32639.88,15201.18,1.7692,2.0288,4.00%,8.24,,
2999,0.03,-25,-,3.38,6.38,-,38.97亿,-1.31,163.52,1157.86万,-17.09,-29.57,0,-,-45.99,34759.2,21777.14,0.9255,1.233,0.99%,7.34,,
3000,0.09,80,-,2.74,21.68,-,4.37亿,68.4,-3.33,3919.95万,95.39,14.31,0,-,4.5,45109.92,22596.13,1.1552,0.6031,3.17%,11.62,,
3001,-0.08,-,235.9,9.3,-12.99,-,1.42亿,-23.48,-44.85,-965.21万,-,-,0,-,240.19,12733.05,4937.51,6.0067,1.9871,-0.81%,17.26,,
3002,0.05,239.24,-,5.73,10.32,-,2.06亿,45,-15.44,1072.02万,238.84,-69.81,0,-,-10.38,20000,7829.46,1.8146,2.4075,0.94%,16.52,,
3003,0.04,-,196.46,6.81,-1.35,-,3.05亿,-6.53,-18.24,690.89万,2273.77,163.78,0,-,-10.78,17696.04,9177.43,3.8762,1.7542,0.57%,11.17,,
3004,-0.11,-,-,9.74,11.75,-,2319.30万,-25.13,-86.91,-881.29万,-,-,0,-,-7.55,8184,3374.86,4.4097,2.9244,-1.11%,27.71,,
3005,-0.09,-,-,9.88,-27.71,-,3343.41万,-11.43,-82.08,-1381.75万,-,-,0,-,-23.97,14840,5104.38,4.9909,3.6217,-0.94%,33.91,,
3006,0.19,46.15,-,3.15,4.58,-,5.23亿,20.99,8.27,8012.93万,44.6,31.06,0,-,-0.69,42940.13,21561.78,0.6302,1.3362,5.92%,16.79,,
3007,-0.25,-,-,7.64,2.89,-,4599.36万,-3.44,-83.67,-2584.37万,-,-,0,-,-20.09,10400,3850.44,3.7399,2.7846,-3.25%,28.01,,
3008,0.2,17.65,-,13.32,3.06,-,3886.82万,27.4,-13.31,1605.72万,19.15,-5.43,0,-,-8.25,8000,3473.92,7.9938,3.8192,1.51%,26.82,,
3009,0.18,-28,-,10.06,12.65,-,1.81亿,-13.79,-54.87,2755.87万,-28.29,-23.33,0,-,30.91,15539.31,4401.38,4.0363,4.2554,1.76%,46.41,,
3010,0.06,94.83,-,8.91,1.16,-,2.83亿,-0.6,-29.41,687.84万,94.53,-59.08,0,-,-13.91,12169.98,7168.28,5.0651,2.7489,0.64%,20.36,,
3011,0.65,282.35,-,14.7,16.23,-,4.33亿,7.22,-6.13,6724.28万,290.66,-15.49,0,-,0.27,10267.6,5528.02,7.0024,6.557,4.45%,21.4,,
3012,0,101.67,-,6.13,1.79,-,11.44亿,18.46,-38.92,117.77万,101.53,-85.69,0,-,-23.24,117300,64261.86,2.0136,2.9044,0.02%,8.89,,
3013,0.25,4.17,-,5.65,12.29,-,6.05亿,5.33,-22.22,1.01亿,6.89,-28.76,0,-,13.78,40001,6020.69,2.144,1.672,4.45%,15.95,,
3015,-0.02,-,-,3.72,-5,-,9349.00万,-16.51,-13.38,-620.67万,-,-,0,-,-14.29,28106.67,19286.13,1.8758,1.0174,-0.59%,10.73,,
3016,0.12,-19.35,-,6.71,-5.54,-,4.51亿,-10.54,2.63,4896.28万,-21.22,22052.17,0,-,6.03,43155.9,14737.46,2.9147,2.4838,1.69%,8.53,,
3017,0.34,142.86,-,16.75,2.68,-,2.51亿,29.5,-22.18,1939.70万,130.06,-36.67,0,-,45.14,6000,4239.38,8.9532,6.7086,1.93%,31.67,,
3018,0.07,-30,-,5.45,6.03,-,1.64亿,-4.12,28.03,1948.70万,-22.66,34.13,0,-,-7.71,26000,7589.67,2.3637,1.926,1.38%,10.39,,
3019,0.26,-43.48,-,10.58,-0.89,-,3.64亿,-27.62,3.93,3775.50万,-35.9,-2.4,0,-,-2.85,16258.46,11230.04,6.0333,3.1594,2.41%,20.82,,
3020,0.54,5.88,-,12.68,-13.06,-,8.12亿,29.14,18.49,6614.17万,40.35,69.34,0,-,7.47,15967.51,7117.14,4.5838,6.7988,4.26%,30.83,,
3021,0.17,30.77,-,17.4,4.67,-,2.22亿,3.2,-40.27,2824.46万,24.47,-41.08,0,-,-16.25,17101.5,6027.2,11.1891,4.7391,0.95%,71.71,,
3022,0.11,37.5,-,5.31,9.99,-,15.76亿,1.31,-9.43,1.47亿,36.98,66.36,0,-,63.69,133556.8,30669.6,2.0378,1.9856,2.08%,18.88,,
3023,0.27,-12.9,-,13.66,-19.34,-,2.76亿,14.01,-45.61,2861.47万,14.12,-17.04,0,-,6.14,10534.16,5140.92,3.9841,7.3816,1.99%,19.81,,
3025,0.16,-55.56,-,6.31,-25.71,-,1.09亿,-15.44,-23.36,2572.67万,-36.6,-18.1,0,-,0.13,23662.8,11245.77,2.1853,2.7635,2.50%,11.48,,
3026,-0.07,-,-,7.29,-9.06,-,7738.72万,-19.15,-6.15,-709.83万,-,-,0,-,-25.1,10063.35,5568.2,3.838,2.3749,-0.96%,39.41,,
3027,0.3,-38.78,112.68,13.01,5.21,-,3.47亿,-15.23,42,3976.18万,-39.08,-52.51,0,-,-0.84,13162.04,6667.44,6.6344,5.0078,2.32%,18.09,,
3028,0.2,-47.37,-,12.78,11.17,-,2.13亿,-25.91,-9.94,2283.10万,-46.28,-40.24,0,-,-11.94,11083.22,2802.06,6.3258,4.5303,1.60%,39.08,,
3029,0.02,117.35,23.53,7.31,-0.99,-,1.22亿,64.95,-39,299.05万,114.37,-90.31,0,-,0.37,18447.63,11336.08,4.5808,1.6964,0.22%,19.4,,
3030,0.07,24.67,-,8.38,2.08,-,3.25亿,-3.65,-13.14,933.93万,20.33,732.29,0,-,-5.24,12478,5034.21,4.2231,2.9028,0.89%,21.96,,
3031,0.17,-29.17,-,6.18,-20.8,-,3.29亿,12.6,7.43,3614.35万,1.39,39.04,0,-,3.17,20906.67,6947.85,3.0895,1.3593,2.80%,92.82,,
3032,0.04,-6.38,-,3.37,10.29,-,1.40亿,-10.74,-22.26,1754.04万,-8.13,16.13,0,-,7.08,40244.75,17408.71,0.6395,1.6038,1.29%,13.31,,
3033,0.31,-6.06,-,13.61,14.4,-,3.44亿,2.44,-18.74,2565.50万,-5.92,-45.62,0,-,-2.26,8175,2408.66,5.5321,6.7092,2.31%,30.93,,
3035,0.02,-15.25,-,1.73,8.43,-,5.48亿,-5.35,-27.49,8200.10万,-8.36,-52.11,0,-,-7.73,378787.88,163606.06,0.2802,0.4162,1.25%,5.46,,
3036,0.09,-4.56,-,5.94,10.38,-,3.15亿,-22.9,1.99,2004.02万,-1.62,-11.84,0,-,3.11,21600,5670.63,1.9397,2.3619,1.56%,12.48,,
3037,0.04,303,-,3.47,2.68,-,15.04亿,18.04,-22.61,2032.37万,276.57,-17.39,0,-,-22.44,50383.66,9102.16,1.1556,1.0403,1.16%,11.42,,
3038,0.18,-50,-,13,71.21,-,12.44亿,28.37,9.34,2620.27万,-42.95,-54.77,0,-,-7.14,14691.14,6813.46,9.0783,3.1887,1.37%,32.95,,
3039,0.05,-37.5,-,3.93,6.14,-,3.01亿,0.75,-10.54,2915.14万,-41.14,-50.35,0,-,-8.44,61751.87,12251.87,0.8898,1.8956,1.20%,15.78,,
3040,0.09,0,-,3.39,9.9,-,3.26亿,24.03,-32.19,4323.27万,6.04,6.43,0,-,33.76,46113.6,21656.44,1.6325,0.6521,2.77%,19.69,,
3041,0.11,-42.11,-,10.71,-6.95,-,1.66亿,-6.34,-43.32,1281.53万,-31.14,-80.38,0,-,-18.03,14400,4581.72,3.4962,5.9867,1.00%,16.96,,
3042,0.12,-45.45,-,11.91,-20.91,-,5.05亿,20.48,18.27,1702.08万,-28.88,-5.23,0,-,-7.06,14248,6811.17,5.677,4.9147,1.00%,17.93,,
3043,0.29,-14.71,-,13.82,24.66,-,1.17亿,-11.65,-26.85,2288.38万,-16.32,-24.74,0,-,-9.91,8000.01,2859.99,6.17,4.9391,2.07%,54.87,,
3816,0.07,23.21,-,2.19,6.47,-,182.89亿,6.47,-25.07,34.86亿,22.25,196.76,0,-,77.67,5049861.11,3933498.61,0.2143,0.8421,3.16%,3.04,,
300001,0.02,0,-,6.07,4.68,-,19.77亿,6.79,-58.34,2031.65万,18.98,-87.85,0,-,-38.83,105589.77,102794.63,3.1719,1.7208,0.32%,17.88,,
300002,0.09,183.85,-,2.57,13.8,-,12.12亿,22.36,-22.85,1.78亿,182.41,12.33,0,-,8.21,196109.2,181919.4,0.3109,1.1804,3.54%,8.85,,
300003,0.32,4.94,-,8.41,27.65,-,24.37亿,-4.39,-14.41,5.97亿,9.45,52,0,-,7.03,188061,161498.77,1.7451,5.417,3.77%,17.23,,
300004,0,-100,-,3.55,0.4,-,5067.62万,-23.07,-57.71,-111.73万,-,-,0,-,27.1,47999.36,47755.37,4.7507,-2.3249,-0.07%,6.03,,
300005,0.02,123.66,-,2.35,-4.35,-,2.43亿,14.63,-37.9,1841.34万,123.97,-68.57,0,-,-29.65,88370.22,88370.22,0.9691,0.3013,0.89%,7.93,,
300006,0,-,307.74,2.01,-0.33,-,2.27亿,14.06,6.05,-363.41万,-,-,0,-,-5.1,105591.12,81215.28,1.3987,-0.4393,-0.17%,4.08,,
300007,0.04,-75,-,8.5,11.29,-,5.84亿,-1.66,-7.6,1408.15万,-72.66,-69.46,0,-,72.62,32627.28,28200.82,3.9424,3.2075,0.51%,16,,
300008,0.01,60.61,-,1.06,8.99,-,6.58亿,77.15,-24.09,911.59万,59.63,-84.66,0,-,-33.65,172802.91,143117.01,0.9534,-0.9362,0.50%,4.21,,
300009,0.11,5.12,-,2.04,11.19,-,5.94亿,11.4,-4.84,1.86亿,7.36,70.24,0,-,1.05,167325.8,115948.89,0.2576,0.735,5.43%,10.56,,
300010,-0.06,-,228.44,-0.81,-,-,1.56亿,-6.76,-61.21,-5360.42万,-,-,0,-,91.41,86832.46,81549.34,3.3557,-5.0701,0.00%,2.46,,
300011,0,104.43,223.54,2.32,-10.81,-,2.67亿,13.04,-36.48,152.16万,104.46,100.95,0,-,-0.19,55865.04,50079.2,2.0696,-0.8451,0.12%,6.89,,
300012,0.09,20.73,-,3.32,20.42,-,11.17亿,23.07,-26.31,1.44亿,20.37,-39.75,0,-,-2.1,168282.82,152695.34,0.2546,1.9338,2.58%,15,,
300013,-0.02,-,-,0.02,-62.46,-,1.01亿,-52.45,-2.64,-923.68万,-,-,0,-,294.53,44668.71,44601.21,1.6959,-2.7011,-89.05%,3.98,,
300014,0.56,107.41,-,15.58,61.6,-,111.86亿,66.11,-6.95,11.40亿,118.68,35.13,0,-,-4.27,204572.15,184853.08,8.8903,5.6629,3.58%,45.05,,
300015,0.11,-3.67,-,2.44,11.19,-,50.21亿,20.44,64.16,7.81亿,27.92,367.22,0,-,7.8,932841.14,787855.7,0.5586,0.9398,4.46%,18.39,,
300016,0.03,-68,106.05,3.64,-5.5,-,1.88亿,2.23,-9.85,1257.61万,-67.97,128.56,0,-,5.25,49193.42,49117.06,0.2749,1.7964,0.70%,7.3,,
300017,0.04,84.91,-,3.75,3.42,-,11.68亿,-5.16,-13.27,9487.09万,83.99,520.14,0,-,-2.52,243730.42,227458.75,0.9611,1.6192,1.04%,6.87,,
300018,0.03,156.25,138.89,2.5,3.88,-,6970.07万,8.28,-60.1,1287.63万,155.77,238.96,0,-,20.65,48083.15,38798.47,1.2375,0.1614,1.07%,6,,
300019,0.14,28.87,-,5.83,7.33,-,5.31亿,-20.75,-21.42,5499.06万,28.89,-34.91,0,-,-5.22,39106.47,33537.48,2.1124,2.4434,2.41%,16.47,,
300020,0.09,12.5,-,5.42,1.59,-,5.86亿,15.12,76.83,6014.62万,20.28,668.8,0,-,-1.58,79467.8,62797.52,2.3632,1.811,1.69%,8.59,,
300021,0.02,-20,-,2.37,0.09,-,4.57亿,-15.68,-65.79,1017.24万,-37.45,-80.09,0,-,2.96,85805.52,70099.18,0.5735,0.5662,0.50%,4.82,,
300022,0,165.45,-,0.25,20.5,-,4.87亿,3.92,-30.53,135.89万,165.2,-82.9,0,-,-4.33,49674.04,32348.17,0.548,-1.3476,1.44%,4.73,,
300024,-0.03,-,-,2.72,3.21,-,7.14亿,45.15,-59.51,-4449.18万,-,-,0,-,63.17,155021.2,150907.75,1.6608,-0.0763,-1.06%,11.15,,
300025,-0.01,-,-,1.33,92.58,-,1.53亿,5.58,-23.41,-554.98万,-,-,0,-,53.37,50879.29,43367.29,0.6097,-0.2816,-0.83%,9,,
300026,0.06,-25,-,2.82,5.65,-,16.59亿,-4.23,-5.19,1.75亿,-26.35,14.16,0,-,-11.68,300415.48,270362.44,0.1962,1.5341,2.07%,4.47,,
300027,0,-,233.15,0.45,-43.3,-,2.33亿,76.58,548.99,-1056.43万,-,-,0,-,121.02,277450.59,230482.98,0.8914,-1.293,-0.85%,2.64,,
300029,-0.05,-,-,0.1,-55.64,-,2331.01万,149.79,-80,-900.26万,-,-,0,-,-,20050.65,20036.03,4.1833,-5.2066,-43.07%,8.71,,
300030,0.04,133.33,251.11,2.58,-17.09,-,1.59亿,-11.69,-12.5,1363.39万,136.16,109.7,0,-,25,30918.73,26841,1.2907,0.1421,1.71%,8.25,,
300031,0.2,20.96,196.46,8.37,-11.37,-,7.55亿,14.05,-13.32,8323.56万,21.04,116.76,0,-,15.44,41196.88,34520.84,3.5719,3.475,2.41%,17.93,,
300032,0.03,96.08,-,1.52,5.51,-,8.71亿,43.83,-24.98,2409.71万,96.52,-8.93,0,-,39.18,80316.96,80316.81,3.7228,-3.3806,1.98%,7.12,,
300033,0.85,-5.56,121.23,11.9,6.26,-,14.70亿,5.83,41.13,4.59亿,-5.29,175.76,0,-,7.59,53760,27154.62,0.6637,9.4684,7.18%,137.77,,
300034,0.12,-4.51,-,6.56,9.6,-,6.21亿,18.88,-36.71,6007.10万,-2.13,-49.74,0,-,2.2,77544.76,73089.1,2.581,2.7001,1.89%,21.05,,
300035,-0.19,-,-,6.57,0.03,-,10.41亿,21.33,-31.14,-1.35亿,-,-,0,-,-52.3,72331.08,63534.29,4.1408,1.3301,-2.85%,10.7,,
300036,0.02,4.17,187.09,5.83,-10.46,-,2.95亿,6.37,-50.1,1218.68万,4.21,103.04,0,-,119.02,49276.66,43269.28,3.3736,1.2798,0.42%,18.85,,
300037,0.33,-73.39,-,11.63,-33.72,-,16.47亿,-39.27,-29.37,2.46亿,-52.01,-22.32,0,-,7.42,74570.48,53843.4,3.4124,6.2053,2.83%,42.61,,
300039,0.08,39.2,-,3.93,28.18,-,4.59亿,33.61,44.08,8017.89万,39.11,11.06,0,-,5.8,104600,91655.84,0.0082,1.5755,1.95%,6.97,,
300040,0.06,-14.29,-,4.89,4.01,-,2.86亿,-10.47,-29.98,3421.20万,-18.31,47.88,0,-,8.06,58768.9,46168.08,1.7764,1.7982,1.19%,5.59,,
300041,0.28,30.73,-,6.56,23.17,-,10.78亿,11.78,29.77,1.20亿,35.5,282.72,0,-,7.47,55941.96,54441.98,2.2194,2.7914,4.25%,9.61,,
300042,0.04,-12.92,-,5.92,5.28,-,3.43亿,-18.07,-30.27,728.98万,-12.96,-68.37,0,-,-29.28,20040,17953.55,2.6729,2.0123,0.62%,26.16,,
300043,-0.03,-,204.76,1.46,-13.35,-,3.21亿,-12.95,5.05,-4142.36万,-,-,0,-,78.48,124419.84,93774.83,0.0426,0.4145,-2.28%,3.72,,
300044,-0.03,-,205.41,1.02,-24.59,-,7347.19万,-2.61,-49.64,-1956.56万,-,-,0,-,269.11,76386.92,68481.51,1.264,-1.2695,-2.50%,4.87,,
300045,0,10.71,235.56,2.6,5.8,-,9077.33万,-38.49,4.59,205.87万,20.15,102.52,0,-,124.77,66267.52,49277.29,1.5877,-0.0444,0.12%,26.08,,
300046,0.05,16.9,-,4.5,2.79,-,7879.24万,12.19,-3.81,1197.40万,17.39,201.75,0,-,19.56,23717.14,23653.14,3.4855,-0.1882,1.12%,16.58,,
300047,0.01,21.5,-,5.18,-0.35,-,11.98亿,30.36,-44.99,829.29万,21.71,182.71,0,-,54.72,63774.47,53526.98,2.3105,1.6905,0.25%,8.71,,
300048,0,-93.1,-,1.69,2.14,-,3.32亿,4.02,-26.59,66.20万,-93.08,-97.24,0,-,0.79,111261.39,111087.73,0.794,-0.1714,0.04%,5.06,,
300049,0.05,50.15,-,5.95,2.5,-,2.42亿,15.75,-16.45,1300.16万,50.42,-64.96,0,-,3.42,26305.31,23069.93,2.5578,2.5755,0.83%,37.95,,
300050,-0.02,-,202.57,1.2,-33.76,-,6950.61万,-48.6,-15.28,-1282.77万,-,-,0,-,247.79,54484.67,51219.18,3.203,-3.0069,-1.90%,4.9,,
300051,-0.01,-,374.67,0.68,11.87,-,4798.01万,12.49,24.34,-277.79万,-,-,0,-,26.93,36569.87,36562.98,1.4883,-1.8161,-1.11%,11.35,,
300052,0.01,-50,192,2.17,-12.28,-,6332.40万,-9.02,28.51,169.06万,-61.08,102.57,0,-,20.71,26185.87,26121.43,1.4899,-0.3204,0.30%,19.11,,
300053,0.04,240,293.72,3.62,-17.57,-,1.20亿,-12.95,69.3,2725.18万,240.82,108.8,0,-,2586.32,69687.43,63211.85,2.8404,-0.3084,1.08%,12.48,,
300054,0.04,-51.78,-,4.52,3.74,-,5.47亿,-4.04,-28.64,3473.32万,-51.33,-63.54,0,-,-7.49,94024.21,73034.28,1.9949,1.5308,0.81%,24.07,,
300055,0.03,-12.73,-,6.39,7.78,-,7.55亿,15.95,-7.71,2348.65万,-9.27,198.36,0,-,46.21,83674.96,62428.77,4.0242,1.2368,0.44%,6.87,,
300056,-0.04,-,201.45,1,-24.23,-,6271.83万,-79.45,-74.34,-1492.73万,-,-,0,-,171.25,38549.04,38538.13,2.2363,-2.2974,-3.86%,7.14,,
300057,-0.01,-,-,6.07,15.76,-,11.42亿,-14.59,-26.5,-485.69万,-,-,0,-,261.58,90986.23,73364.75,4.0237,1.0928,-0.09%,6.19,,
300058,0.06,497,205.38,3.01,-20.73,-,97.74亿,25.6,-3.33,1.49亿,355.1,106.74,0,-,31.07,248753.87,230419.11,1.3941,0.5724,1.99%,7.47,,
300059,0.13,-23.53,-,5.08,-6.08,-,10.78亿,-13.04,-0.68,20.29亿,-6.54,5.94,0,-,-2.46,1585699.51,1330640.53,1.9738,2.0142,3.02%,15.19,,
300061,0,-76,-,1.86,2.81,-,2.27亿,-5.87,-35.42,159.65万,-83.84,181.1,0,-,35.23,65899.37,56691.9,2.803,-1.9703,0.13%,6.08,,
