name,price
300527,7.6
300528,10.08
300529,22.89
300530,17.91
300531,14.83
300532,16.37
300533,31.07
300534,9.78
300535,17.14
300536,15.88
300537,20.64
300538,21.09
300539,14.96
300540,22.57
300541,16.11
300542,12.84
300543,10.17
300545,30.69
300546,15.9
300547,16.87
300548,24.58
300549,20.77
300550,14.73
300551,22.42
300552,21.24
300553,42.3
300554,19.77
300555,7.69
300556,22.47
300557,35.61
300558,59.82
300559,15.1
300560,16.61
300561,12.32
300562,11.34
300563,15.68
300564,13.33
300565,14.74
300566,17.34
300567,82.19
300568,14.98
300569,7.39
300570,32.14
300571,37.89
300572,16.01
300573,154.26
300575,8.3
300576,45.43
300577,15.4
300578,19.58
300579,27.2
300580,26.59
300581,10.35
300582,12.48
300583,20.86
300584,27.28
300585,16.72
300586,9.21
300587,5.62
300588,12.2
300589,13.55
300590,11.52
300591,6.97
300592,23.44
300593,16.53
300594,21.27
300595,25.28
300596,32.04
300597,9.17
300598,46.07
300599,7.99
300600,10.1
300601,29.85
300602,19.15
300603,10.35
300604,41.07
300605,14.15
300606,34.95
300607,15.24
300608,10.89
300609,23.94
300610,11.2
300611,10.58
300612,18.61
300613,48.3
300614,24.21
300615,16.02
300616,18.28
300617,30.71
300618,30.11
300619,58.8
300620,38.76
300621,10.58
300622,19.66
300623,17.88
300624,84.17
300625,13.85
300626,10.15
300627,29.26
300628,32.99
300629,19.67
300630,27.1
300631,28.68
300632,12.35
300633,47.03
300634,21.72
300635,12.9
300636,11.36
300637,8.97
300638,20.92
300639,9.23
300640,6.14
300641,5.56
300642,17.98
300643,12.92
300644,18.36
300645,27.12
300647,6.8
300648,27.5
300649,17.72
300650,15.88
300651,20.17
300652,24.7
300653,30.06
300654,11.24
300655,11.35
300656,25.9
300657,19.98
300658,6.84
300659,21.52
300660,29.86
300661,92.4
300662,30.62
300663,15.01
300664,5.62
300665,8.68
300666,62.6
300667,16.87
300668,22.02
300669,15.52
300670,7.93
300671,36.08
300672,67.38
300673,13.27
300674,16.51
300675,14.94
300676,49.48
300677,21.37
300678,29.25
300679,40.65
300680,21.3
300681,19.88
300682,18.85
300683,42.4
300684,17.56
300685,21.69
300686,10.99
300687,23.92
300688,28.9
300689,20.22
300690,17.93
300691,18.41
300692,6.48
300693,26.51
300694,11.82
300695,51.88
300696,18.86
300697,10.8
300698,35.83
300699,25.19
300700,17.6
300701,10.79
300702,22.46
300703,10.53
300705,26.1
300706,26.71
300707,15.67
300708,11.31
300709,33.81
300710,24.4
300711,13.64
300712,27.43
300713,18.0
300715,12.47
300716,11.95
300717,16.84
300718,17.21
300719,13.19
300720,13.15
300721,15.69
300722,26.96
300723,29.75
300724,71.97
300725,44.38
300726,33.37
300727,24.94
300729,14.6
300730,12.51
300731,20.99
300732,9.15
300733,12.64
300735,28.93
300736,14.12
300737,6.53
300738,8.78
300739,14.75
300740,14.68
300741,22.2
300742,4.75
300743,14.34
300745,29.1
300746,10.12
300747,24.42
300748,17.25
300749,9.15
300750,187.44
300751,117.93
300752,17.91
300753,17.56
300755,19.93
300756,16.65
300757,63.16
300758,10.19
300759,32.44
300760,282.65
300761,16.86
300762,16.82
300763,64.93
300765,29.13
300766,15.3
300767,18.73
300768,14.67
300769,75.0
300770,36.97
300771,10.62
300772,10.68
300773,17.28
300774,10.79
300775,28.29
300776,62.85
300777,31.25
300778,14.96
300779,45.45
300780,21.88
300781,22.16
300782,145.26
300783,18.27
300785,20.66
300786,19.49
300787,17.82
300788,25.43
300789,21.44
300790,15.29
300791,32.77
300792,24.02
300793,18.48
300795,28.89
300796,14.48
300797,12.97
300798,9.83
300799,223.3
300800,13.37
300801,16.14
300802,17.87
300803,55.8
300804,31.61
300805,8.79
300806,16.7
300807,34.85
300808,14.67
300809,24.27
300810,20.5
300811,43.98
300812,25.38
300813,25.15
300814,31.96
300815,14.68
300816,25.66
300817,16.23
300818,29.44
300819,15.44
300820,49.37
300821,8.54
300822,13.06
300823,21.52
300824,9.84
300825,15.43
300826,17.56
300827,28.32
300828,16.39
300829,20.8
300830,8.53
300831,12.24
300832,66.63
300833,97.61
300834,22.6
300835,30.82
300836,28.28
300837,28.39
300838,16.53
300839,10.39
300840,18.27
300841,68.43
300842,66.5
300843,21.85
300844,36.67
300845,18.48
300846,14.32
300847,16.13
300848,20.45
300849,11.6
300850,35.81
300851,28.58
300852,38.9
300853,24.34
300854,17.54
300855,29.65
300856,63.01
300857,28.72
300858,19.61
300859,25.62
300860,49.19
300861,39.09
300862,27.25
300863,50.05
300864,22.45
300865,21.88
300866,90.02
300867,15.59
300868,21.41
300869,21.6
300870,47.34
300871,14.84
300872,13.82
300873,22.03
300875,32.84
300876,25.54
300877,18.02
300878,25.16
300879,17.3
300880,19.09
300881,27.11
300882,22.38
300883,6.99
300884,11.6
300885,9.97
300886,24.28
300887,13.5
300888,40.4
300889,15.9
300890,35.02
300891,9.8
300892,23.97
300893,29.12
300894,17.91
300895,32.39
300896,326.82
300897,33.84
300898,23.48
300899,27.34
300900,24.48
300901,10.7
300902,34.27
300903,10.1
300904,77.7
300905,20.43
300906,25.47
300907,22.01
300908,43.83
300909,29.91
300910,46.5
300911,36.47
300912,20.29
300913,30.13
300915,34.76
300916,25.46
300917,26.43
300918,11.32
300919,53.92
300920,20.56
300921,26.45
300922,17.23
300923,24.4
300925,12.75
300926,30.87
300927,16.35
300928,60.55
300929,11.85
300930,24.62
300931,8.29
300932,15.55
300933,9.63
300935,28.81
300936,43.16
300937,32.86
300938,36.52
300939,35.18
300940,18.95
300941,22.32
300942,12.4
300943,14.32
300945,15.12
300946,31.97
300947,15.08
300948,15.28
300949,38.87
300950,17.21
300951,50.57
300952,19.56
300953,58.05
300955,22.27
300956,18.41
300957,75.61
300958,18.33
300959,36.05
300960,22.6
300961,10.77
300962,16.48
300963,12.74
300964,41.62
300965,54.42
300966,25.88
300967,14.7
300968,10.87
300969,85.0
300970,17.84
300971,24.67
300972,35.89
300973,55.33
300975,8.26
300976,49.43
300977,19.36
300978,14.71
300979,51.51
300980,21.36
300981,15.83
300982,31.22
300983,29.96
300984,24.89
300985,37.45
300986,14.65
300987,16.98
300988,21.82
300989,19.38
300990,45.73
300991,16.67
300992,20.98
300993,11.45
300994,14.53
300995,22.46
300996,22.49
300997,13.49
300998,23.21
300999,34.85
301000,16.86
301001,26.4
301002,20.03
301003,24.99
301004,45.3
301005,29.48
301006,18.26
301007,18.34
301008,29.92
301009,11.95
301010,19.0
301011,20.76
301012,21.59
301013,15.05
301015,33.5
301016,22.65
301017,19.38
301018,26.98
301019,22.24
301020,20.23
301021,25.51
301022,28.71
301023,40.43
301024,29.48
301025,11.04
301026,28.9
301027,12.31
301028,10.76
301029,27.93
301030,35.75
301031,120.08
301032,9.56
301033,41.9
301035,69.8
301036,22.58
301037,20.61
301038,20.36
301039,10.22
301040,18.88
301041,27.48
301042,37.26
301043,32.78
301045,26.07
301046,26.79
301047,86.51
301048,10.45
301049,24.02
301050,65.84
301051,56.29
301052,38.99
301053,26.82
301055,14.88
301056,10.31
301057,17.44
301058,12.17
301059,11.95
301060,14.11
301061,44.41
301062,10.46
301063,24.44
301065,23.22
301066,13.79
301067,24.15
301068,27.92
301069,20.09
301070,39.29
301071,33.51
301072,26.59
301073,24.07
301075,28.42
301076,21.99
301077,21.18
301078,8.64
301079,17.96
301080,63.45
301081,10.7
301082,17.28
301083,17.02
301085,60.23
301086,46.91
301087,37.94
301088,16.18
301089,51.0
301090,11.01
301091,23.2
301092,27.9
301093,34.5
301095,90.75
301096,68.58
301097,50.55
301098,11.51
301099,51.23
301100,19.52
301101,35.23
301102,19.15
301103,33.22
301105,36.98
301106,42.32
301107,32.19
301108,34.91
301109,16.1
301110,44.46
301111,20.08
301112,29.58
301113,31.93
301115,18.44
301116,13.17
301117,57.46
301118,23.84
301119,26.36
301120,11.6
301121,41.5
301122,39.47
301123,22.55
301125,19.15
301126,13.33
301127,10.11
301128,54.62
301129,27.63
301130,30.75
301131,49.03
301132,29.1
301133,28.42
301135,24.71
301136,13.25
301137,18.82
301138,28.8
301139,30.86
301141,54.04
301148,23.27
301149,11.89
301150,36.54
301151,22.18
301152,31.52
301153,59.95
301155,69.37
301156,18.51
301157,46.32
301158,17.23
301159,42.79
301160,40.0
301161,20.93
301162,62.65
301163,28.1
301165,37.28
301166,42.16
301167,16.68
301168,38.6
301169,48.28
301170,34.25
301171,17.98
301172,44.92
301175,5.29
301176,17.37
301177,31.42
301178,32.16
301179,25.97
301180,17.61
301181,29.32
301182,24.4
301183,43.49
301185,21.1
301186,42.29
301187,18.72
301188,12.55
301189,29.54
301190,20.27
301191,90.32
301192,23.1
301193,17.14
301195,41.5
301196,34.41
301197,19.88
301198,13.26
301199,25.65
301200,38.82
301201,27.02
301202,32.59
301203,42.87
301205,67.88
301206,28.91
301207,29.57
301208,38.08
301209,25.44
301210,46.24
301211,22.37
301212,28.52
301213,42.41
301215,6.01
301216,14.13
301217,12.07
301218,34.76
301219,38.37
301220,33.08
301221,63.69
301222,30.11
301223,18.41
301225,37.68
301226,22.84
301227,29.59
301228,17.81
301229,35.25
301230,38.93
301231,26.88
301232,50.07
301233,43.62
301234,35.12
301235,24.9
301236,34.77
301237,31.22
301238,17.64
301239,101.7
301246,27.87
301248,17.62
301251,40.09
301252,45.22
301255,44.3
301256,8.44
301257,70.01
301258,34.51
301259,15.85
301260,16.44
301261,45.97
301262,27.01
301263,17.73
301265,11.36
301266,45.01
301267,39.94
301268,32.21
301269,102.87
301270,39.31
301272,54.83
301273,27.5
301276,25.85
301277,22.4
301278,49.27
301279,25.37
301280,36.8
301281,38.29
301282,26.87
301283,34.34
301285,16.42
301286,27.08
301287,38.27
301288,20.2
301289,59.2
301290,31.05
301291,29.14
301292,20.58
301293,64.35
301295,33.9
301296,12.19
301297,25.1
301298,17.94
301299,60.46
301300,31.41
301301,9.14
301302,28.79
301303,20.55
301305,18.91
301306,40.26
301307,33.42
301308,103.89
301309,27.46
301310,50.7
301311,21.07
301312,75.23
301313,29.02
301314,44.5
301315,57.29
301316,27.3
301317,21.06
301318,31.07
301319,55.42
301320,19.15
301321,16.92
301322,43.8
301323,40.05
301325,73.65
301326,36.5
301327,63.17
301328,47.02
301329,21.86
301330,31.6
301331,43.48
301332,12.61
301333,75.2
301335,22.27
301336,44.99
301337,30.19
301338,43.1
301339,21.67
301345,48.59
301348,47.08
301349,44.24
301353,33.67
301355,15.98
301356,17.85
301357,56.04
301358,36.3
301359,25.83
301360,70.26
301361,23.98
301362,41.38
301363,34.85
301365,15.18
301366,33.42
301367,105.45
301368,42.85
301369,63.98
301370,17.7
301371,44.52
301372,50.7
301373,30.36
301376,22.51
301377,21.13
301378,47.79
301379,29.01
301380,45.62
301381,32.6
301382,41.14
301383,41.38
301386,25.86
301387,62.2
301388,24.33
301389,18.13
301390,40.99
301391,99.18
301393,74.49
301395,19.79
301396,29.33
301397,47.62
301398,52.27
301399,42.81
301408,17.18
301418,58.6
301419,39.57
301421,71.1
301428,37.94
301429,21.48
301439,15.27
301446,32.4
301448,30.83
301456,33.21
301468,31.58
301469,39.05
301486,45.25
301487,45.34
301488,78.02
301489,66.64
301498,44.03
301499,32.3
301500,22.91
301503,35.47
301505,40.12
301507,18.5
301509,77.3
301510,41.67
301511,27.01
301512,56.0
301515,32.9
301517,63.77
301518,25.0
301519,22.64
301520,61.45
301525,83.86
301528,91.91
301529,45.07
301533,39.87
301548,62.88
301550,54.8
301555,57.01
301558,13.73
301559,20.38
